TOTIM           ,  PERIOD        ,   STEP         ,   ZONE         ,         STORAGE,   CONSTANT HEAD,           WELLS,          DRAINS,        RECHARGE,     ET SEGMENTS,  STREAM LEAKAGE,From Other Zones,Total IN        ,         STORAGE,   CONSTANT HEAD,           WELLS,          DRAINS,        RECHARGE,     ET SEGMENTS,  STREAM LEAKAGE,To Other Zones  ,Total Out       , IN-OUT         ,Percent Error   ,   FROM ZONE   0,   FROM ZONE   1,     TO ZONE   0,     TO ZONE   1,
    5.783000E+03,             190,              31,               1,    2.879850E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    8.151146E+04,    0.000000E+00,    5.375763E+05,    0.000000E+00,    9.917627E+05,    2.213703E+03,    0.000000E+00,    4.346900E+05,    1.370107E+04,    0.000000E+00,    1.251482E+03,    5.400439E+05,    0.000000E+00,    9.919002E+05,   -1.374992E+02,   -1.386316E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.814000E+03,             191,              31,               1,    3.203086E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    6.338773E+04,    0.000000E+00,    3.053310E+05,    0.000000E+00,    6.890273E+05,    1.465468E+02,    0.000000E+00,    3.574166E+05,    2.762509E+03,    0.000000E+00,    8.724012E+03,    3.200287E+05,    0.000000E+00,    6.890784E+05,   -5.114636E+01,   -7.422706E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.844000E+03,             192,              30,               1,    1.514248E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.588953E+04,    0.000000E+00,    3.038838E+05,    0.000000E+00,    4.911981E+05,    3.179273E+04,    0.000000E+00,    7.429991E+04,    1.881887E+03,    0.000000E+00,    8.336988E+03,    3.750357E+05,    0.000000E+00,    4.913472E+05,   -1.490824E+02,   -3.034617E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.875000E+03,             193,              31,               1,    7.492454E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    9.550391E+03,    0.000000E+00,    4.740051E+05,    0.000000E+00,    6.076940E+05,    8.670712E+04,    0.000000E+00,    1.698249E+04,    4.164911E+03,    0.000000E+00,    4.441519E+03,    4.954275E+05,    0.000000E+00,    6.077235E+05,   -2.951190E+01,   -4.856257E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.905000E+03,             194,              30,               1,    1.872568E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.045277E+05,    0.000000E+00,    8.609345E+05,    0.000000E+00,    1.033402E+06,    2.343477E+05,    0.000000E+00,    0.000000E+00,    6.442132E+03,    0.000000E+00,    1.932725E+03,    7.904878E+05,    0.000000E+00,    1.033210E+06,    1.916433E+02,    1.854661E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.936000E+03,             195,              31,               1,    5.606337E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.272448E+05,    0.000000E+00,    1.146724E+06,    0.000000E+00,    1.528789E+06,    1.854036E+05,    0.000000E+00,    0.000000E+00,    2.450834E+04,    0.000000E+00,    4.215858E+03,    1.314346E+06,    0.000000E+00,    1.528474E+06,    3.159884E+02,    2.067133E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.967000E+03,             196,              31,               1,    1.796827E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.502402E+05,    0.000000E+00,    1.001513E+06,    0.000000E+00,    1.218935E+06,    4.894070E+04,    0.000000E+00,    0.000000E+00,    1.585312E+04,    0.000000E+00,    4.688047E+03,    1.149458E+06,    0.000000E+00,    1.218940E+06,   -4.688352E+00,   -3.846261E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    5.995000E+03,             197,              28,               1,    1.456177E+02,    0.000000E+00,    4.921400E+04,    4.194865E-02,    5.377344E+05,    0.000000E+00,    9.225473E+05,    0.000000E+00,    1.509641E+06,    1.806907E+05,    0.000000E+00,    0.000000E+00,    3.694019E+04,    0.000000E+00,    1.226489E+04,    1.279765E+06,    0.000000E+00,    1.509661E+06,   -1.946707E+01,   -1.289508E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.026000E+03,             198,              31,               1,    6.290987E+04,    0.000000E+00,    4.921400E+04,    3.067128E-02,    2.187500E+03,    0.000000E+00,    1.183484E+06,    0.000000E+00,    1.297795E+06,    3.228377E+03,    0.000000E+00,    1.050990E+02,    1.679101E+04,    0.000000E+00,    1.059981E+02,    1.277558E+06,    0.000000E+00,    1.297789E+06,    6.182461E+00,    4.763831E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.056000E+03,             199,              30,               1,    7.968849E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    7.481847E+02,    0.000000E+00,    1.018610E+06,    0.000000E+00,    1.232951E+06,    1.325091E+04,    0.000000E+00,    1.226796E+05,    1.403285E+04,    0.000000E+00,    9.699153E+01,    1.082885E+06,    0.000000E+00,    1.232946E+06,    5.168716E+00,    4.192159E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.087000E+03,             200,              31,               1,    1.015643E+05,    0.000000E+00,    1.339040E+05,    0.000000E+00,    3.931034E+03,    0.000000E+00,    1.039866E+06,    0.000000E+00,    1.279265E+06,    5.121986E+03,    0.000000E+00,    3.058865E+05,    1.180952E+04,    0.000000E+00,    1.103774E+03,    9.553485E+05,    0.000000E+00,    1.279270E+06,   -4.911871E+00,   -3.839596E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.117000E+03,             201,              30,               1,    2.719887E+05,    0.000000E+00,    8.469000E+04,    1.876688E-01,    2.638033E+04,    0.000000E+00,    5.208268E+05,    0.000000E+00,    9.038861E+05,    3.016888E+03,    0.000000E+00,    3.746492E+05,    9.304197E+03,    0.000000E+00,    1.112368E+03,    5.160346E+05,    0.000000E+00,    9.041173E+05,   -2.312200E+02,   -2.557738E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.148000E+03,             202,              31,               1,    3.779819E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    4.659777E+04,    0.000000E+00,    2.115438E+05,    0.000000E+00,    7.208135E+05,    1.250547E+03,    0.000000E+00,    4.495408E+05,    2.660584E+03,    0.000000E+00,    6.116556E+03,    2.612318E+05,    0.000000E+00,    7.208003E+05,    1.319004E+01,    1.829899E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.179000E+03,             203,              31,               1,    4.250695E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.407615E+04,    0.000000E+00,    1.181157E+05,    0.000000E+00,    5.772613E+05,    3.568036E+01,    0.000000E+00,    4.301176E+05,    2.718022E+02,    0.000000E+00,    7.422200E+03,    1.394339E+05,    0.000000E+00,    5.772811E+05,   -1.989033E+01,   -3.445577E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.209000E+03,             204,              30,               1,    1.508930E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.291654E+04,    0.000000E+00,    1.400579E+05,    0.000000E+00,    3.138674E+05,    5.212696E+04,    0.000000E+00,    9.161118E+04,    9.063354E+02,    0.000000E+00,    5.537718E+03,    1.637012E+05,    0.000000E+00,    3.138834E+05,   -1.598285E+01,   -5.092101E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.240000E+03,             205,              31,               1,    3.377885E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    9.062104E+04,    0.000000E+00,    7.294576E+05,    0.000000E+00,    9.030714E+05,    4.096735E+05,    0.000000E+00,    1.054525E+04,    5.242110E+03,    0.000000E+00,    4.531622E+01,    4.772765E+05,    0.000000E+00,    9.027827E+05,    2.887525E+02,    3.197960E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.270000E+03,             206,              30,               1,    2.626047E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.272157E+04,    0.000000E+00,    7.720839E+05,    0.000000E+00,    8.602799E+05,    1.919351E+05,    0.000000E+00,    0.000000E+00,    4.391436E+03,    0.000000E+00,    1.714164E+03,    6.620234E+05,    0.000000E+00,    8.600641E+05,    2.157855E+02,    2.508632E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.301000E+03,             207,              31,               1,    1.041515E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.119865E+05,    0.000000E+00,    8.696558E+05,    0.000000E+00,    1.041271E+06,    1.511474E+05,    0.000000E+00,    0.000000E+00,    4.680733E+03,    0.000000E+00,    2.060030E+03,    8.831355E+05,    0.000000E+00,    1.041024E+06,    2.477824E+02,    2.379897E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.332000E+03,             208,              31,               1,    1.772875E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    4.110670E+05,    0.000000E+00,    9.005760E+05,    0.000000E+00,    1.362630E+06,    2.132451E+05,    0.000000E+00,    0.000000E+00,    1.997119E+04,    0.000000E+00,    4.234212E+03,    1.124874E+06,    0.000000E+00,    1.362324E+06,    3.057139E+02,    2.243810E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.361000E+03,             209,              29,               1,    2.759982E+01,    0.000000E+00,    4.921400E+04,    0.000000E+00,    9.004648E+05,    0.000000E+00,    8.756536E+05,    0.000000E+00,    1.825360E+06,    3.435911E+05,    0.000000E+00,    0.000000E+00,    5.507923E+04,    0.000000E+00,    1.635097E+04,    1.410352E+06,    0.000000E+00,    1.825374E+06,   -1.348680E+01,   -7.388541E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.392000E+03,             210,              31,               1,    9.127651E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.700239E+03,    0.000000E+00,    1.057355E+06,    0.000000E+00,    1.203546E+06,    6.580653E+03,    0.000000E+00,    1.637000E+01,    1.761468E+04,    0.000000E+00,    1.480928E+02,    1.179400E+06,    0.000000E+00,    1.203760E+06,   -2.141687E+02,   -1.779322E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.422000E+03,             211,              30,               1,    6.391640E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    2.964213E+03,    0.000000E+00,    1.075619E+06,    0.000000E+00,    1.276403E+06,    1.765164E+04,    0.000000E+00,    9.289198E+04,    1.480650E+04,    0.000000E+00,    9.019186E+01,    1.150991E+06,    0.000000E+00,    1.276432E+06,   -2.836988E+01,   -2.222617E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.453000E+03,             212,              31,               1,    6.660303E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    8.057518E+03,    0.000000E+00,    1.334390E+06,    0.000000E+00,    1.542955E+06,    8.086988E+03,    0.000000E+00,    2.616151E+05,    1.279012E+04,    0.000000E+00,    7.317514E+02,    1.259758E+06,    0.000000E+00,    1.542982E+06,   -2.695036E+01,   -1.746657E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.483000E+03,             213,              30,               1,    1.154333E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    5.992577E+04,    0.000000E+00,    1.087018E+06,    0.000000E+00,    1.347067E+06,    6.614535E+03,    0.000000E+00,    3.565238E+05,    1.944536E+04,    0.000000E+00,    1.328083E+03,    9.631816E+05,    0.000000E+00,    1.347093E+06,   -2.657818E+01,   -1.973022E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.514000E+03,             214,              31,               1,    3.083316E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    6.500591E+04,    0.000000E+00,    3.795406E+05,    0.000000E+00,    8.375680E+05,    2.971455E+03,    0.000000E+00,    4.132885E+05,    1.230485E+04,    0.000000E+00,    9.926280E+02,    4.082382E+05,    0.000000E+00,    8.377957E+05,   -2.276311E+02,   -2.717393E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.545000E+03,             215,              31,               1,    4.018926E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    4.671578E+04,    0.000000E+00,    1.990796E+05,    0.000000E+00,    6.476880E+05,    2.965509E+01,    0.000000E+00,    4.160016E+05,    1.556095E+03,    0.000000E+00,    8.217738E+03,    2.219179E+05,    0.000000E+00,    6.477230E+05,   -3.495355E+01,   -5.396518E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.575000E+03,             216,              30,               1,    1.584417E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.689389E+04,    0.000000E+00,    2.325699E+05,    0.000000E+00,    4.179055E+05,    5.094334E+04,    0.000000E+00,    1.008041E+05,    1.241406E+03,    0.000000E+00,    7.585809E+03,    2.573636E+05,    0.000000E+00,    4.179383E+05,   -3.279229E+01,   -7.846512E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.606000E+03,             217,              31,               1,    7.024770E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.388074E+04,    0.000000E+00,    4.232996E+05,    0.000000E+00,    5.566420E+05,    1.278872E+05,    0.000000E+00,    1.578729E+04,    4.439050E+03,    0.000000E+00,    2.706564E+03,    4.055850E+05,    0.000000E+00,    5.564051E+05,    2.368778E+02,    4.256383E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.636000E+03,             218,              30,               1,    2.326250E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.585851E+04,    0.000000E+00,    8.401035E+05,    0.000000E+00,    9.484385E+05,    2.198718E+05,    0.000000E+00,    0.000000E+00,    5.186294E+03,    0.000000E+00,    1.915262E+03,    7.212874E+05,    0.000000E+00,    9.482608E+05,    1.777165E+02,    1.873955E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.667000E+03,             219,              31,               1,    1.205276E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.492057E+04,    0.000000E+00,    7.495161E+05,    0.000000E+00,    8.657034E+05,    7.943231E+04,    0.000000E+00,    0.000000E+00,    5.095570E+03,    0.000000E+00,    2.210555E+03,    7.786767E+05,    0.000000E+00,    8.654151E+05,    2.882857E+02,    3.330629E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.698000E+03,             220,              31,               1,    9.005569E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    4.964870E+04,    0.000000E+00,    8.431754E+05,    0.000000E+00,    9.510437E+05,    7.825101E+04,    0.000000E+00,    0.000000E+00,    4.861091E+03,    0.000000E+00,    3.032034E+03,    8.646346E+05,    0.000000E+00,    9.507787E+05,    2.649885E+02,    2.786680E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.726000E+03,             221,              28,               1,    2.569011E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.611427E+05,    0.000000E+00,    8.707756E+05,    0.000000E+00,    1.183701E+06,    1.516791E+05,    0.000000E+00,    0.000000E+00,    9.201326E+03,    0.000000E+00,    5.734489E+03,    1.017108E+06,    0.000000E+00,    1.183723E+06,   -2.210966E+01,   -1.867824E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.757000E+03,             222,              31,               1,    1.247198E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.947471E+04,    0.000000E+00,    1.076780E+06,    0.000000E+00,    1.197940E+06,    4.417688E+04,    0.000000E+00,    1.010880E+03,    1.248051E+04,    0.000000E+00,    4.583875E+01,    1.139861E+06,    0.000000E+00,    1.197575E+06,    3.652733E+02,    3.049642E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.787000E+03,             223,              30,               1,    4.180104E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    1.683636E+03,    0.000000E+00,    1.088739E+06,    0.000000E+00,    1.266128E+06,    2.370378E+04,    0.000000E+00,    1.412661E+05,    1.015920E+04,    0.000000E+00,    2.584223E+01,    1.090993E+06,    0.000000E+00,    1.266147E+06,   -1.946962E+01,   -1.537718E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.818000E+03,             224,              31,               1,    3.488844E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    6.902661E+04,    0.000000E+00,    1.173366E+06,    0.000000E+00,    1.411185E+06,    2.050401E+04,    0.000000E+00,    2.697999E+05,    1.527768E+04,    0.000000E+00,    1.247115E+02,    1.105458E+06,    0.000000E+00,    1.411164E+06,    2.089969E+01,    1.481014E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.848000E+03,             225,              30,               1,    8.879679E+04,    0.000000E+00,    8.469000E+04,    0.000000E+00,    1.182422E+05,    0.000000E+00,    8.758402E+05,    0.000000E+00,    1.167569E+06,    1.749541E+04,    0.000000E+00,    2.787706E+05,    2.148593E+04,    0.000000E+00,    6.653474E+02,    8.491815E+05,    0.000000E+00,    1.167599E+06,   -2.957988E+01,   -2.533427E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.879000E+03,             226,              31,               1,    3.888375E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    6.694137E+04,    0.000000E+00,    2.753030E+05,    0.000000E+00,    8.157718E+05,    2.784698E+03,    0.000000E+00,    4.695241E+05,    9.268330E+03,    0.000000E+00,    8.827768E+02,    3.333971E+05,    0.000000E+00,    8.158569E+05,   -8.510405E+01,   -1.043179E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.910000E+03,             227,              31,               1,    4.022344E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    3.919336E+04,    0.000000E+00,    1.510977E+05,    0.000000E+00,    5.925254E+05,    6.691127E+01,    0.000000E+00,    4.105509E+05,    7.238061E+02,    0.000000E+00,    8.610469E+03,    1.726072E+05,    0.000000E+00,    5.925594E+05,   -3.391015E+01,   -5.722822E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.940000E+03,             228,              30,               1,    1.537307E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    2.634021E+04,    0.000000E+00,    1.700650E+05,    0.000000E+00,    3.501359E+05,    3.658831E+04,    0.000000E+00,    1.111216E+05,    7.876923E+02,    0.000000E+00,    6.686780E+03,    1.949680E+05,    0.000000E+00,    3.501524E+05,   -1.645435E+01,   -4.699307E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    6.971000E+03,             229,              31,               1,    5.199469E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.320383E+04,    0.000000E+00,    4.739654E+05,    0.000000E+00,    6.283780E+05,    2.250105E+05,    0.000000E+00,    1.489655E+04,    5.410997E+03,    0.000000E+00,    2.650337E+02,    3.827375E+05,    0.000000E+00,    6.283206E+05,    5.737991E+01,    9.131850E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.001000E+03,             230,              30,               1,    2.600952E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.178696E+04,    0.000000E+00,    6.144405E+05,    0.000000E+00,    7.114510E+05,    1.817961E+05,    0.000000E+00,    0.000000E+00,    4.492561E+03,    0.000000E+00,    1.858509E+03,    5.230031E+05,    0.000000E+00,    7.111502E+05,    3.008053E+02,    4.228948E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.032000E+03,             231,              31,               1,    1.535556E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.787302E+04,    0.000000E+00,    7.181830E+05,    0.000000E+00,    8.206256E+05,    1.140501E+05,    0.000000E+00,    0.000000E+00,    4.338395E+03,    0.000000E+00,    1.985945E+03,    7.000442E+05,    0.000000E+00,    8.204187E+05,    2.069011E+02,    2.521578E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.063000E+03,             232,              31,               1,    2.124172E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.520521E+05,    0.000000E+00,    1.012131E+06,    0.000000E+00,    1.315521E+06,    2.219387E+05,    0.000000E+00,    0.000000E+00,    6.639867E+03,    0.000000E+00,    2.829950E+03,    1.083872E+06,    0.000000E+00,    1.315281E+06,    2.402858E+02,    1.826712E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.091000E+03,             233,              28,               1,    3.315487E+02,    0.000000E+00,    4.921400E+04,    0.000000E+00,    4.013459E+05,    0.000000E+00,    9.297630E+05,    0.000000E+00,    1.380654E+06,    1.903372E+05,    0.000000E+00,    0.000000E+00,    1.910067E+04,    0.000000E+00,    9.145021E+03,    1.161761E+06,    0.000000E+00,    1.380344E+06,    3.102181E+02,    2.247144E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.122000E+03,             234,              31,               1,    2.188530E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    4.951292E+04,    0.000000E+00,    1.041445E+06,    0.000000E+00,    1.162058E+06,    2.560364E+04,    0.000000E+00,    0.000000E+00,    1.210887E+04,    0.000000E+00,    2.391580E+01,    1.124631E+06,    0.000000E+00,    1.162367E+06,   -3.093861E+02,   -2.662045E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.152000E+03,             235,              30,               1,    7.723966E+03,    0.000000E+00,    1.339040E+05,    0.000000E+00,    5.368547E+04,    0.000000E+00,    1.142551E+06,    0.000000E+00,    1.337864E+06,    5.965438E+04,    0.000000E+00,    7.053133E+02,    1.112155E+04,    0.000000E+00,    4.140822E+01,    1.266164E+06,    0.000000E+00,    1.337687E+06,    1.769518E+02,    1.322732E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.183000E+03,             236,              31,               1,    4.261503E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    4.191810E+03,    0.000000E+00,    1.200417E+06,    0.000000E+00,    1.381128E+06,    1.147688E+04,    0.000000E+00,    1.503006E+05,    1.068614E+04,    0.000000E+00,    5.407741E+01,    1.208600E+06,    0.000000E+00,    1.381118E+06,    1.016774E+01,    7.361936E-04,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.213000E+03,             237,              30,               1,    7.362949E+04,    0.000000E+00,    8.469000E+04,    0.000000E+00,    3.293150E+04,    0.000000E+00,    1.391502E+06,    0.000000E+00,    1.582753E+06,    8.843996E+03,    0.000000E+00,    3.186290E+05,    1.349657E+04,    0.000000E+00,    7.655760E+02,    1.241040E+06,    0.000000E+00,    1.582775E+06,   -2.240133E+01,   -1.415330E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.244000E+03,             238,              31,               1,    1.704659E+05,    0.000000E+00,    8.469000E+04,    0.000000E+00,    8.869346E+04,    0.000000E+00,    8.069367E+05,    0.000000E+00,    1.150786E+06,    1.081056E+04,    0.000000E+00,    3.785973E+05,    1.900214E+04,    0.000000E+00,    9.176565E+02,    7.415361E+05,    0.000000E+00,    1.150864E+06,   -7.764421E+01,   -6.746830E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.275000E+03,             239,              31,               1,    3.506134E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    5.691649E+04,    0.000000E+00,    3.149742E+05,    0.000000E+00,    7.225041E+05,    1.024700E+03,    0.000000E+00,    3.842003E+05,    7.264264E+03,    0.000000E+00,    5.152084E+02,    3.295522E+05,    0.000000E+00,    7.225567E+05,   -5.257274E+01,   -7.276197E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.305000E+03,             240,              30,               1,    1.376116E+05,    0.000000E+00,    0.000000E+00,    0.000000E+00,    4.719590E+04,    0.000000E+00,    2.976336E+05,    0.000000E+00,    4.824411E+05,    3.049709E+04,    0.000000E+00,    7.642630E+04,    3.749974E+03,    0.000000E+00,    4.752240E+03,    3.672776E+05,    0.000000E+00,    4.827033E+05,   -2.621679E+02,   -5.432720E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.336000E+03,             241,              31,               1,    1.061909E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    2.350137E+05,    0.000000E+00,    6.751424E+05,    0.000000E+00,    9.699891E+05,    2.738272E+05,    0.000000E+00,    1.731408E+04,    8.839504E+03,    0.000000E+00,    4.078177E+02,    6.694022E+05,    0.000000E+00,    9.697908E+05,    1.983558E+02,    2.045137E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.366000E+03,             242,              30,               1,    1.128163E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    6.568391E+04,    0.000000E+00,    9.698922E+05,    0.000000E+00,    1.096072E+06,    1.334087E+05,    0.000000E+00,    0.000000E+00,    6.486556E+03,    0.000000E+00,    2.029922E+03,    9.539298E+05,    0.000000E+00,    1.095855E+06,    2.167329E+02,    1.977556E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.397000E+03,             243,              31,               1,    6.544563E+01,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.805612E+05,    0.000000E+00,    1.123537E+06,    0.000000E+00,    1.753377E+06,    2.835995E+05,    0.000000E+00,    0.000000E+00,    3.154873E+04,    0.000000E+00,    5.914347E+03,    1.432042E+06,    0.000000E+00,    1.753105E+06,    2.727053E+02,    1.555435E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.428000E+03,             244,              31,               1,    1.973967E+04,    0.000000E+00,    4.921400E+04,    0.000000E+00,    1.386611E+05,    0.000000E+00,    1.129454E+06,    0.000000E+00,    1.337069E+06,    3.678224E+04,    0.000000E+00,    0.000000E+00,    1.441740E+04,    0.000000E+00,    7.064273E+03,    1.279080E+06,    0.000000E+00,    1.337344E+06,   -2.757636E+02,   -2.062236E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.456000E+03,             245,              28,               1,    3.234598E+03,    0.000000E+00,    4.921400E+04,    0.000000E+00,    3.153270E+05,    0.000000E+00,    9.536715E+05,    0.000000E+00,    1.321447E+06,    8.253921E+04,    0.000000E+00,    0.000000E+00,    2.247843E+04,    0.000000E+00,    1.055893E+04,    1.205896E+06,    0.000000E+00,    1.321472E+06,   -2.515012E+01,   -1.903207E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.487000E+03,             246,              31,               1,    6.737163E-02,    0.000000E+00,    4.921400E+04,    0.000000E+00,    5.364025E+05,    0.000000E+00,    1.139148E+06,    0.000000E+00,    1.724764E+06,    1.782273E+05,    0.000000E+00,    0.000000E+00,    4.698645E+04,    0.000000E+00,    1.305604E+02,    1.499184E+06,    0.000000E+00,    1.724528E+06,    2.361826E+02,    1.369455E-02,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
    7.517000E+03,             247,              30,               1,    6.230327E+04,    0.000000E+00,    1.339040E+05,    0.000000E+00,    3.419936E+03,    0.000000E+00,    1.315630E+06,    0.000000E+00,    1.515257E+06,    2.418186E+04,    0.000000E+00,    1.544193E+03,    1.879044E+04,    0.000000E+00,    9.179065E+01,    1.470798E+06,    0.000000E+00,    1.515406E+06,   -1.490722E+02,   -9.837599E-03,    0.000000E+00,    0.000000E+00,    0.000000E+00,    0.000000E+00,
